# device warming up from 21 °C to 27 °C (measured at case), watching a ceiling of 19.25 °C
#rmin rmax central devtempsns
15581 15853 15664 4247
15585 15848 15664 4247
15581 15851 15664 4247
15579 15850 15663 4248
15579 15849 15661 4247
15579 15846 15660 4248
15578 15847 15660 4248
15580 15846 15660 4247
15582 15848 15661 4247
15575 15847 15660 4247
15571 15849 15660 4247
15577 15854 15660 4247
15579 15850 15660 4248
15576 15856 15660 4247
15579 15851 15664 4247
15574 15856 15664 4247
15578 15854 15661 4247
15578 15853 15661 4247
15579 15848 15660 4247
15573 15851 15664 4247
15576 15854 15661 4247
15575 15852 15662 4248
15577 15856 15659 4248
15577 15850 15659 4248
15573 15849 15658 4247
15575 15853 15659 4247
15579 15852 15659 4247
15583 15849 15659 4247
15581 15849 15659 4246
15581 15854 15660 4247
15582 15852 15661 4247
15583 15852 15658 4247
15580 15856 15660 4248
15580 15854 15663 4246
15585 15853 15662 4247
15588 15850 15659 4247
15582 15848 15658 4246
15580 15851 15658 4247
15582 15851 15659 4247
15586 15853 15657 4247
15578 15853 15660 4247
15575 15850 15658 4247
15578 15850 15658 4246
15579 15851 15659 4247
15577 15849 15661 4246
15581 15848 15660 4246
15580 15850 15662 4247
15578 15848 15659 4247
15577 15857 15660 4247
15579 15858 15661 4246
15579 15851 15663 4247
15572 15855 15661 4247
15582 15853 15660 4246
15578 15849 15659 4246
15577 15856 15662 4247
15581 15851 15658 4246
15576 15853 15660 4247
15580 15850 15661 4246
15576 15853 15659 4246
15577 15851 15659 4247
15579 15849 15659 4247
15575 15848 15658 4246
15573 15851 15658 4246
15577 15851 15656 4246
15580 15852 15657 4246
15575 15849 15658 4246
15571 15851 15654 4247
15578 15850 15655 4247
15576 15851 15653 4246
15578 15850 15658 4247
15577 15853 15656 4246
15577 15852 15657 4246
15577 15853 15659 4247
15578 15852 15657 4247
15582 15851 15656 4247
15579 15851 15657 4247
15576 15852 15656 4247
15574 15851 15656 4246
15574 15851 15655 4246
15574 15855 15656 4248
15578 15852 15656 4247
15577 15855 15656 4247
15578 15852 15653 4247
15573 15853 15653 4247
15575 15854 15654 4247
15579 15852 15655 4247
15582 15852 15655 4246
15583 15849 15665 4246
15584 15848 15665 4247
15582 15849 15667 4247
15585 15850 15666 4247
15578 15851 15664 4247
15583 15848 15664 4247
15583 15849 15666 4246
15581 15849 15664 4247
15586 15850 15664 4247
15576 15845 15664 4246
15582 15847 15664 4246
15582 15845 15661 4245
15579 15845 15659 4247
15577 15847 15662 4246
15583 15846 15661 4246
15581 15845 15659 4246
15585 15848 15658 4246
15579 15845 15659 4247
15582 15848 15662 4246
15580 15849 15666 4247
15578 15845 15663 4246
15579 15847 15666 4247
15580 15854 15663 4247
15583 15849 15664 4247
15582 15848 15663 4246
15582 15850 15667 4247
15576 15846 15667 4247
15578 15848 15666 4247
15580 15850 15666 4246
15579 15847 15668 4246
15581 15845 15665 4246
15580 15850 15663 4246
15579 15846 15663 4247
15578 15845 15665 4247
15576 15846 15664 4247
15573 15846 15663 4247
15575 15844 15664 4246
15582 15842 15663 4246
15580 15844 15664 4246
15579 15842 15663 4247
15581 15846 15662 4246
15583 15844 15664 4246
15583 15842 15664 4247
15581 15847 15664 4246
15579 15842 15666 4247
15580 15846 15666 4246
15579 15844 15664 4246
15578 15851 15663 4246
15578 15846 15665 4246
15578 15846 15665 4247
15577 15847 15663 4246
15576 15847 15664 4246
15579 15844 15662 4247
15579 15844 15660 4246
15575 15844 15659 4246
15580 15844 15660 4246
15578 15846 15660 4246
15580 15846 15660 4246
15577 15847 15661 4247
15576 15845 15659 4246
15574 15845 15661 4246
15582 15857 15665 4245
15585 15858 15667 4246
15579 15853 15665 4246
15581 15853 15662 4246
15581 15850 15661 4246
15582 15851 15661 4246
15578 15854 15661 4247
15581 15853 15663 4245
15578 15851 15659 4246
15582 15849 15660 4245
15579 15857 15662 4247
15580 15857 15660 4246
15580 15853 15661 4245
15579 15854 15661 4246
15580 15852 15659 4246
15577 15857 15660 4246
15577 15853 15662 4246
15582 15853 15662 4246
15580 15854 15661 4246
15576 15853 15662 4246
15578 15855 15663 4247
15574 15854 15665 4247
15578 15857 15658 4246
15575 15858 15659 4247
15574 15857 15661 4247
15579 15860 15661 4245
15577 15856 15660 4246
15573 15859 15659 4246
15582 15857 15660 4247
15579 15859 15662 4246
15578 15861 15663 4246
15581 15862 15658 4246
15577 15858 15657 4246
15581 15857 15658 4246
15577 15855 15661 4246
15580 15858 15663 4246
15581 15856 15658 4246
15575 15859 15658 4246
15576 15855 15660 4246
15577 15857 15661 4245
15575 15855 15660 4247
15574 15856 15659 4246
15574 15852 15659 4247
15571 15853 15660 4246
15572 15855 15661 4246
15570 15854 15660 4245
15574 15858 15661 4245
15575 15853 15661 4246
15573 15855 15662 4247
15576 15855 15663 4246
15577 15855 15662 4246
15576 15851 15659 4246
15577 15852 15659 4245
15572 15853 15656 4246
15571 15851 15657 4246
15579 15855 15657 4247
15574 15850 15658 4246
15572 15856 15660 4246
15573 15857 15664 4247
15575 15857 15661 4245
15576 15856 15662 4246
15585 15853 15663 4246
15580 15851 15661 4246
15572 15849 15663 4246
15575 15853 15660 4247
15576 15849 15661 4245
15575 15848 15657 4246
15581 15848 15657 4246
15575 15847 15657 4247
15573 15850 15660 4245
15577 15853 15659 4245
15578 15849 15661 4245
15576 15847 15662 4245
15581 15852 15662 4246
15578 15853 15663 4246
15577 15851 15664 4246
15579 15853 15660 4245
15574 15851 15658 4246
15571 15852 15658 4246
15576 15853 15659 4246
15576 15853 15659 4246
15578 15856 15661 4245
15579 15854 15660 4247
15580 15857 15658 4246
15579 15852 15660 4246
15574 15854 15661 4246
15574 15856 15659 4246
15578 15856 15659 4245
15576 15852 15657 4246
15576 15856 15655 4245
15573 15855 15657 4245
15572 15852 15655 4245
15573 15847 15656 4246
15570 15853 15658 4245
15572 15850 15654 4246
15571 15848 15656 4245
15578 15853 15655 4245
15574 15855 15653 4246
15575 15855 15655 4245
15573 15850 15653 4245
15572 15850 15654 4245
15573 15853 15655 4246
15573 15853 15656 4245
15573 15850 15655 4245
15577 15852 15654 4245
15581 15856 15653 4246
15574 15852 15655 4245
15574 15850 15655 4246
15573 15853 15658 4245
15579 15853 15657 4245
15574 15856 15654 4246
15579 15853 15655 4246
15577 15856 15654 4245
15569 15856 15652 4246
15576 15857 15656 4245
15581 15859 15655 4245
15572 15860 15656 4246
15578 15859 15654 4245
15580 15856 15655 4246
15569 15859 15657 4245
15578 15858 15656 4246
15572 15854 15659 4245
15584 15853 15666 4246
15584 15853 15664 4245
15581 15858 15663 4246
15581 15853 15663 4245
15580 15855 15662 4246
15580 15854 15660 4246
15580 15855 15661 4245
15577 15851 15663 4246
15581 15856 15661 4245
15581 15855 15662 4246
15581 15857 15660 4245
15582 15851 15659 4245
15578 15850 15660 4245
15577 15853 15660 4245
15579 15855 15660 4245
15578 15853 15661 4245
15581 15852 15659 4246
15584 15851 15659 4245
15579 15858 15659 4245
15581 15853 15659 4245
15582 15853 15660 4246
15583 15858 15660 4246
15585 15859 15660 4245
15580 15858 15658 4245
15579 15853 15657 4245
15581 15853 15662 4246
15578 15860 15660 4246
15578 15856 15659 4245
15575 15855 15661 4246
15579 15860 15659 4245
15579 15860 15659 4245
15577 15860 15661 4246
15577 15855 15659 4246
15576 15856 15660 4245
15578 15855 15661 4246
15578 15858 15659 4245
15578 15860 15662 4245
15580 15858 15661 4246
15581 15852 15660 4246
15581 15855 15661 4245
15578 15852 15664 4246
15578 15855 15662 4245
15576 15856 15662 4246
15575 15849 15661 4246
15577 15855 15661 4245
15575 15854 15661 4245
15573 15854 15660 4246
15578 15853 15659 4245
15576 15848 15659 4244
15574 15851 15660 4245
15577 15849 15659 4246
15575 15852 15656 4245
15578 15854 15656 4246
15578 15857 15657 4246
15580 15857 15657 4244
15574 15853 15662 4246
15573 15852 15659 4245
15573 15854 15659 4245
15576 15853 15661 4245
15574 15852 15660 4246
15577 15850 15661 4246
15582 15852 15663 4245
15579 15851 15662 4246
15581 15851 15663 4245
15583 15852 15662 4245
15574 15848 15660 4246
15575 15849 15659 4246
15578 15845 15660 4245
15569 15850 15656 4245
15573 15849 15657 4246
15574 15850 15658 4245
15574 15849 15658 4246
15578 15850 15659 4245
15575 15851 15660 4245
15577 15849 15661 4246
15578 15850 15658 4245
15577 15849 15658 4245
15578 15848 15654 4246
15580 15848 15656 4245
15575 15848 15655 4245
15574 15849 15656 4246
15576 15847 15656 4246
15573 15848 15655 4246
15577 15848 15655 4245
15574 15850 15658 4245
15578 15847 15656 4246
15576 15849 15655 4245
15579 15847 15655 4246
15580 15850 15656 4245
15576 15850 15655 4245
15575 15844 15655 4245
15577 15847 15655 4246
15575 15844 15658 4245
15572 15851 15658 4245
15577 15850 15659 4245
15571 15851 15655 4245
15575 15851 15659 4246
15572 15849 15657 4244
15573 15847 15657 4244
15575 15848 15657 4245
15576 15847 15655 4245
15576 15846 15657 4245
15579 15852 15659 4245
15578 15849 15656 4245
15577 15851 15659 4245
15579 15847 15658 4245
15577 15850 15655 4245
15580 15848 15654 4244
15576 15847 15653 4245
15574 15851 15656 4245
15575 15846 15657 4245
15575 15848 15658 4245
15575 15852 15657 4246
15574 15853 15657 4246
15572 15854 15656 4246
15577 15851 15656 4246
15572 15851 15659 4245
15576 15851 15660 4245
15577 15850 15661 4245
15579 15849 15660 4246
15575 15851 15660 4245
15574 15852 15660 4245
15583 15851 15657 4245
15582 15844 15658 4246
15579 15845 15655 4245
15582 15842 15656 4244
15579 15845 15653 4246
15580 15845 15654 4245
15579 15844 15658 4245
15579 15844 15658 4245
15579 15843 15654 4245
15579 15844 15652 4245
15575 15844 15651 4246
15580 15844 15653 4246
15577 15846 15650 4245
15576 15847 15651 4245
15574 15846 15651 4245
15579 15844 15653 4245
15576 15845 15652 4245
15578 15850 15653 4245
15576 15843 15650 4246
15575 15842 15653 4246
15576 15846 15651 4245
15577 15843 15649 4245
15578 15844 15651 4245
15579 15843 15650 4245
15577 15844 15655 4245
15573 15847 15656 4245
15573 15844 15654 4245
15575 15846 15651 4246
15572 15848 15652 4246
15574 15844 15653 4244
15575 15845 15650 4245
15573 15841 15654 4244
15578 15846 15652 4245
15577 15844 15655 4244
15575 15847 15652 4245
15574 15850 15649 4244
15573 15846 15652 4245
15576 15848 15651 4245
15577 15847 15649 4244
15575 15846 15649 4245
15574 15847 15651 4245
15576 15849 15651 4246
15578 15848 15656 4245
15573 15846 15655 4246
15576 15846 15653 4245
15577 15843 15653 4245
15578 15841 15654 4245
15577 15845 15651 4245
15575 15846 15653 4245
15578 15848 15654 4244
15574 15847 15654 4245
15575 15845 15652 4245
15577 15848 15654 4245
15572 15848 15653 4245
15573 15849 15653 4245
15573 15842 15652 4244
15574 15845 15653 4244
15573 15845 15652 4245
15573 15850 15651 4244
15574 15845 15651 4245
15574 15844 15647 4245
15585 15852 15658 4244
15579 15848 15658 4245
15583 15853 15657 4244
15581 15852 15656 4244
15579 15850 15657 4244
15581 15849 15656 4245
15576 15848 15657 4245
15577 15850 15658 4244
15576 15852 15656 4244
15576 15852 15656 4245
15577 15850 15655 4245
15578 15851 15658 4245
15580 15851 15657 4244
15578 15849 15659 4245
15573 15852 15660 4245
15576 15848 15659 4245
15574 15852 15660 4245
15570 15852 15659 4244
15571 15851 15656 4244
15573 15850 15658 4244
15572 15849 15655 4245
15577 15851 15656 4246
15576 15853 15654 4245
15576 15855 15654 4246
15571 15853 15657 4245
15576 15849 15658 4245
15576 15850 15658 4244
15575 15851 15659 4245
15574 15854 15657 4244
15577 15854 15657 4245
15575 15856 15656 4244
15569 15857 15655 4245
15575 15854 15655 4245
15572 15853 15655 4245
15573 15850 15656 4244
15574 15852 15655 4245
15572 15850 15657 4245
15573 15850 15655 4245
15574 15848 15657 4244
15572 15848 15660 4244
15571 15851 15658 4246
15574 15847 15657 4245
15574 15847 15657 4245
15579 15853 15658 4245
15566 15849 15657 4245
15571 15849 15658 4245
15572 15849 15659 4246
15571 15846 15658 4244
15573 15846 15660 4244
15572 15846 15658 4244
15574 15853 15657 4244
15572 15848 15657 4244
15576 15850 15661 4245
15568 15846 15658 4244
15576 15850 15660 4244
15573 15848 15660 4245
15573 15847 15660 4245
15571 15846 15660 4245
15573 15847 15659 4244
15572 15849 15660 4245
15570 15850 15662 4245
15579 15847 15660 4245
15579 15848 15657 4245
15579 15850 15657 4245
15577 15852 15655 4245
15578 15849 15655 4245
15576 15849 15656 4245
15572 15850 15658 4245
15572 15849 15659 4246
15574 15845 15658 4244
15577 15846 15658 4246
15576 15844 15656 4244
15579 15848 15659 4245
15577 15847 15658 4245
15577 15847 15655 4245
15576 15845 15654 4245
15576 15846 15653 4244
15576 15848 15656 4245
15574 15848 15656 4245
15579 15850 15656 4244
15576 15848 15654 4245
15576 15848 15655 4245
15577 15848 15653 4245
15578 15848 15653 4246
15579 15848 15655 4245
15576 15848 15657 4245
15578 15848 15654 4244
15579 15851 15656 4244
15574 15848 15655 4245
15572 15848 15656 4243
15577 15847 15656 4245
15574 15847 15655 4244
15577 15847 15654 4244
15571 15850 15654 4245
15573 15847 15651 4245
15574 15847 15649 4245
15574 15846 15650 4245
15573 15845 15652 4244
15573 15846 15652 4245
15572 15843 15654 4244
15577 15845 15653 4244
15575 15844 15653 4244
15574 15847 15651 4245
15570 15849 15652 4244
15569 15848 15652 4245
15570 15845 15650 4244
15569 15845 15651 4245
15570 15847 15652 4245
15571 15846 15653 4245
15572 15845 15653 4245
15571 15844 15651 4245
15571 15848 15653 4245
15572 15846 15653 4244
15572 15848 15654 4245
15570 15850 15654 4246
15570 15845 15649 4244
15570 15846 15651 4245
15573 15844 15654 4244
15568 15844 15655 4244
15571 15843 15654 4244
15569 15847 15654 4245
15572 15843 15654 4244
15579 15845 15660 4244
15580 15843 15661 4245
15578 15845 15660 4245
15574 15844 15659 4244
15575 15843 15658 4244
15572 15845 15657 4244
15569 15844 15658 4244
15571 15843 15658 4244
15565 15843 15655 4245
15572 15841 15657 4244
15574 15844 15656 4245
15570 15843 15652 4245
15573 15841 15653 4245
15570 15843 15656 4244
15564 15847 15656 4245
15564 15844 15656 4244
15570 15847 15655 4245
15570 15840 15656 4244
15568 15845 15656 4245
15568 15844 15653 4245
15568 15844 15655 4244
15568 15840 15656 4245
15567 15842 15657 4244
15571 15843 15655 4244
15563 15844 15655 4244
15570 15845 15655 4244
15565 15845 15655 4245
15570 15842 15654 4244
15566 15842 15658 4245
15569 15842 15656 4244
15563 15843 15654 4244
15569 15843 15656 4244
15570 15843 15654 4244
15564 15841 15655 4244
15566 15841 15656 4244
15570 15843 15658 4244
15573 15844 15655 4244
15574 15840 15651 4245
15571 15842 15653 4243
15569 15841 15654 4243
15568 15844 15655 4244
15570 15843 15657 4245
15570 15843 15654 4245
15572 15844 15656 4245
15566 15841 15655 4245
15569 15841 15655 4244
15572 15843 15655 4244
15567 15843 15655 4244
15568 15843 15656 4244
15570 15842 15656 4245
15575 15843 15654 4244
15575 15844 15655 4244
15576 15843 15656 4244
15577 15845 15654 4244
15573 15843 15654 4243
15572 15839 15653 4243
15575 15844 15652 4244
15571 15844 15655 4244
15569 15846 15653 4244
15564 15844 15653 4244
15568 15843 15654 4243
15580 15846 15655 4244
15578 15846 15654 4244
15574 15846 15654 4245
15579 15843 15655 4244
15576 15848 15656 4243
15577 15843 15655 4244
15568 15842 15655 4244
15575 15841 15652 4243
15576 15844 15653 4244
15577 15843 15653 4243
15578 15847 15654 4245
15574 15845 15653 4243
15573 15846 15656 4244
15576 15841 15654 4244
15578 15844 15652 4243
15575 15847 15654 4244
15574 15850 15654 4243
15575 15846 15655 4243
15577 15847 15654 4243
15577 15846 15653 4244
15575 15844 15651 4243
15576 15844 15651 4244
15576 15844 15652 4244
15575 15844 15652 4243
15573 15844 15653 4242
15576 15844 15652 4243
15573 15846 15655 4243
15576 15844 15657 4244
15577 15845 15656 4243
15576 15847 15657 4244
15576 15842 15657 4244
15572 15842 15658 4245
15576 15842 15658 4243
15575 15841 15657 4244
15572 15841 15656 4244
15576 15848 15654 4244
15576 15844 15654 4244
15572 15845 15656 4244
15568 15847 15656 4244
15575 15845 15654 4243
15573 15847 15651 4244
15575 15840 15653 4244
15573 15843 15652 4244
15571 15844 15655 4244
15575 15846 15653 4244
15576 15843 15652 4244
15573 15843 15650 4243
15575 15845 15651 4244
15575 15845 15652 4243
15575 15842 15651 4243
15571 15846 15654 4244
15574 15845 15653 4244
15573 15847 15653 4245
15573 15847 15652 4244
15573 15850 15652 4244
15575 15848 15652 4244
15575 15848 15651 4244
15576 15844 15652 4244
15574 15843 15653 4243
15573 15845 15651 4244
15572 15844 15652 4244
15577 15846 15657 4244
15576 15843 15658 4244
15573 15845 15658 4244
15571 15843 15657 4244
15573 15841 15656 4244
15567 15843 15655 4244
15577 15843 15651 4243
15570 15841 15651 4244
15572 15847 15655 4243
15573 15844 15652 4243
15573 15844 15653 4244
15570 15844 15656 4244
15571 15842 15655 4244
15576 15842 15656 4244
15566 15840 15653 4243
15571 15843 15655 4244
15570 15841 15653 4244
15567 15842 15652 4244
15567 15839 15651 4244
15573 15840 15654 4243
15568 15840 15653 4244
15567 15844 15653 4244
15570 15842 15652 4244
15568 15843 15652 4244
15566 15839 15651 4243
15565 15841 15653 4245
15564 15839 15654 4244
15567 15842 15654 4244
15566 15844 15651 4244
15565 15840 15651 4243
15565 15844 15651 4244
15566 15844 15654 4244
15567 15849 15651 4244
15569 15848 15656 4244
15567 15843 15653 4244
15569 15845 15654 4244
15564 15844 15652 4244
15564 15849 15654 4244
15570 15844 15654 4243
15563 15843 15655 4244
15566 15845 15654 4244
15568 15847 15656 4244
15564 15846 15657 4244
15569 15848 15654 4243
15564 15846 15653 4243
15565 15848 15654 4243
15571 15847 15656 4243
15560 15845 15656 4245
15566 15849 15656 4244
15563 15852 15652 4244
15560 15849 15651 4244
15564 15844 15654 4244
15569 15846 15654 4244
15568 15846 15653 4244
15566 15846 15653 4244
15563 15847 15654 4244
15562 15849 15655 4244
15570 15841 15654 4244
15565 15846 15655 4244
15564 15843 15655 4244
15567 15847 15656 4244
15574 15844 15658 4244
15575 15845 15656 4244
15574 15845 15655 4244
15578 15843 15655 4243
15573 15847 15653 4243
15578 15845 15653 4244
15579 15847 15653 4244
15578 15845 15652 4243
15577 15846 15651 4244
15576 15846 15652 4244
15577 15847 15653 4244
15580 15844 15652 4244
15577 15846 15654 4244
15577 15843 15652 4243
15572 15842 15652 4243
15577 15847 15651 4243
15572 15842 15652 4244
15574 15848 15653 4243
15571 15850 15653 4244
15574 15849 15655 4244
15575 15844 15656 4244
15575 15846 15656 4243
15573 15845 15653 4244
15574 15844 15654 4244
15576 15847 15651 4243
15575 15847 15650 4244
15574 15850 15650 4244
15572 15848 15654 4244
15572 15845 15652 4244
15575 15851 15652 4244
15570 15846 15653 4243
15571 15847 15652 4243
15572 15851 15654 4244
15577 15850 15656 4243
15571 15851 15653 4244
15572 15849 15655 4245
15574 15844 15655 4243
15574 15847 15655 4244
15574 15846 15653 4244
15576 15844 15654 4244
15570 15846 15655 4244
15572 15842 15656 4244
15573 15845 15657 4244
15572 15846 15657 4244
15577 15845 15655 4244
15572 15842 15655 4243
15575 15843 15654 4243
15574 15845 15656 4243
15573 15849 15653 4244
15573 15845 15652 4244
15572 15847 15653 4243
15571 15850 15654 4243
15575 15845 15651 4243
15569 15854 15652 4243
15573 15847 15648 4243
15572 15843 15648 4243
15567 15848 15648 4244
15574 15849 15651 4243
15572 15849 15650 4243
15567 15846 15649 4243
15565 15847 15649 4244
15574 15847 15659 4243
15573 15844 15658 4243
15572 15848 15657 4244
15574 15848 15656 4243
15576 15846 15659 4243
15570 15844 15659 4243
15575 15846 15659 4243
15569 15845 15660 4244
15578 15846 15659 4243
15577 15846 15658 4244
15576 15848 15659 4244
15569 15841 15659 4243
15571 15842 15657 4244
15569 15849 15658 4244
15574 15847 15658 4243
15577 15851 15656 4243
15571 15845 15657 4244
15569 15844 15657 4243
15572 15844 15655 4244
15572 15845 15652 4244
15570 15842 15655 4244
15576 15848 15655 4243
15572 15846 15655 4243
15573 15848 15653 4244
15574 15847 15657 4243
15574 15846 15653 4244
15570 15846 15654 4244
15574 15850 15654 4243
15575 15842 15654 4244
15572 15848 15655 4243
15570 15848 15653 4243
15576 15844 15653 4244
15568 15843 15652 4245
15572 15845 15654 4244
15572 15847 15656 4244
15574 15844 15656 4244
15574 15844 15657 4244
15574 15848 15657 4244
15568 15849 15658 4244
15573 15848 15658 4244
15574 15843 15659 4244
15570 15844 15657 4244
15568 15846 15659 4243
15567 15846 15659 4243
15572 15842 15658 4242
15568 15848 15658 4243
15572 15849 15662 4244
15568 15848 15657 4243
15564 15844 15657 4243
15574 15844 15656 4243
15570 15850 15654 4244
15570 15848 15653 4243
15573 15843 15655 4244
15569 15844 15655 4244
15572 15844 15654 4244
15569 15845 15653 4244
15576 15843 15652 4243
15574 15845 15654 4244
15569 15844 15652 4244
15570 15843 15654 4244
15573 15842 15654 4243
15576 15845 15656 4243
15575 15841 15653 4244
15579 15839 15652 4243
15577 15840 15655 4243
15577 15844 15653 4243
15577 15846 15657 4243
15573 15849 15654 4243
15572 15843 15658 4244
15572 15843 15655 4244
15575 15843 15655 4243
15573 15841 15654 4243
15576 15844 15654 4242
15572 15843 15654 4244
15573 15842 15655 4243
15570 15841 15655 4243
15577 15842 15655 4244
15574 15846 15652 4243
15574 15847 15651 4244
15574 15843 15650 4243
15574 15840 15653 4243
15577 15839 15652 4244
15570 15841 15653 4243
15570 15849 15651 4244
15571 15848 15651 4243
15572 15842 15656 4244
15572 15841 15654 4244
15570 15840 15655 4244
15572 15843 15653 4243
15573 15845 15654 4243
15575 15842 15659 4244
15568 15841 15657 4243
15572 15839 15656 4243
15571 15843 15656 4243
15570 15841 15652 4243
15572 15840 15653 4244
15569 15838 15651 4243
15565 15837 15652 4242
15573 15841 15655 4244
15567 15843 15653 4243
15569 15839 15652 4244
15572 15842 15656 4243
15569 15841 15656 4244
15569 15839 15655 4244
15574 15843 15652 4243
15571 15843 15653 4244
15571 15843 15649 4244
15572 15844 15654 4243
15570 15841 15653 4243
15571 15843 15650 4243
15571 15844 15654 4243
15573 15846 15652 4243
15568 15849 15649 4244
15570 15843 15652 4243
15571 15841 15650 4243
15569 15844 15650 4243
15572 15846 15650 4243
15570 15842 15652 4243
15567 15842 15651 4243
15566 15845 15653 4243
15569 15844 15651 4242
15571 15840 15648 4243
15572 15846 15655 4243
15571 15846 15655 4243
15569 15842 15655 4243
15568 15848 15657 4244
15567 15845 15654 4242
15571 15842 15653 4243
15566 15844 15653 4244
15566 15845 15652 4244
15567 15845 15653 4242
15573 15848 15654 4243
15573 15844 15649 4243
15568 15844 15648 4243
15568 15842 15649 4243
15570 15841 15650 4243
15569 15840 15652 4244
15567 15844 15652 4244
15565 15846 15651 4244
15563 15846 15649 4244
15564 15845 15650 4243
15566 15846 15652 4243
15563 15845 15650 4244
15570 15844 15652 4243
15568 15844 15652 4243
15561 15846 15651 4243
15565 15846 15652 4243
15564 15846 15652 4244
15563 15848 15650 4243
15563 15843 15653 4244
15571 15842 15655 4243
15570 15846 15655 4243
15568 15842 15653 4243
15566 15846 15655 4242
15568 15843 15655 4243
15569 15848 15653 4242
15563 15844 15654 4242
15564 15847 15655 4243
15562 15847 15652 4243
15565 15846 15655 4243
15568 15849 15651 4243
15565 15848 15655 4242
15567 15846 15652 4243
15571 15845 15651 4243
15562 15846 15653 4242
15569 15846 15651 4243
15569 15847 15650 4244
15570 15847 15650 4243
15565 15847 15653 4243
15568 15845 15651 4243
15565 15849 15652 4242
15568 15852 15652 4242
15565 15843 15651 4243
15558 15844 15652 4243
15559 15848 15652 4243
15564 15844 15651 4242
15563 15847 15649 4243
15564 15847 15649 4243
15560 15847 15651 4242
15560 15845 15649 4243
15562 15842 15652 4242
15562 15842 15651 4242
15564 15846 15652 4243
15576 15846 15653 4242
15574 15845 15654 4243
15573 15842 15651 4243
15573 15843 15652 4242
15572 15846 15655 4243
15570 15844 15653 4243
15574 15844 15651 4242
15571 15842 15651 4242
15571 15840 15651 4243
15572 15844 15653 4242
15570 15845 15653 4243
15568 15845 15651 4242
15571 15844 15651 4242
15570 15846 15651 4243
15569 15845 15649 4243
15570 15842 15650 4242
15567 15841 15648 4242
15569 15838 15647 4242
15572 15842 15648 4242
15569 15847 15648 4242
15568 15847 15646 4242
15565 15849 15646 4243
15567 15846 15647 4242
15569 15849 15645 4243
15572 15847 15649 4244
15571 15845 15647 4242
15567 15844 15650 4242
15567 15845 15651 4242
15570 15844 15648 4242
15566 15843 15651 4242
15567 15842 15651 4242
15563 15844 15650 4242
15562 15843 15652 4242
15567 15844 15652 4242
15560 15844 15652 4241
15569 15842 15649 4242
15569 15845 15648 4243
15566 15842 15648 4243
15568 15841 15650 4243
15568 15844 15648 4243
15562 15842 15648 4242
15566 15847 15646 4243
15569 15840 15648 4243
15564 15847 15645 4242
15564 15841 15645 4243
15561 15844 15648 4243
15567 15840 15647 4242
15566 15843 15648 4243
15566 15842 15647 4243
15562 15843 15647 4242
15565 15843 15650 4244
15563 15841 15646 4243
15564 15845 15649 4243
15561 15843 15649 4243
15566 15841 15652 4241
15566 15845 15649 4243
15565 15845 15650 4242
15564 15844 15648 4242
15564 15846 15647 4243
15564 15853 15647 4242
15563 15853 15647 4242
15574 15845 15654 4242
15571 15841 15650 4242
15574 15843 15650 4242
15571 15843 15650 4242
15577 15841 15649 4241
15572 15843 15650 4242
15575 15841 15650 4243
15568 15840 15650 4243
15567 15841 15648 4242
15562 15844 15648 4243
15570 15842 15650 4242
15570 15840 15650 4242
15565 15839 15651 4243
15569 15842 15651 4242
15568 15840 15650 4242
15571 15841 15652 4242
15568 15846 15651 4243
15569 15844 15652 4243
15568 15843 15648 4243
15570 15840 15650 4243
15570 15841 15653 4243
15571 15845 15651 4243
15567 15846 15650 4242
15571 15847 15652 4244
15576 15842 15650 4241
15571 15843 15647 4243
15572 15846 15648 4243
15568 15844 15649 4242
15572 15841 15648 4243
15569 15839 15648 4242
15570 15841 15650 4243
15572 15841 15647 4243
15571 15842 15650 4243
15570 15844 15651 4242
15573 15843 15649 4242
15568 15844 15648 4243
15574 15843 15648 4242
15572 15846 15647 4243
15569 15847 15647 4242
15572 15846 15650 4243
15569 15845 15645 4243
15568 15842 15645 4243
15571 15850 15645 4242
15570 15842 15648 4242
15570 15842 15647 4242
15571 15840 15647 4242
15570 15840 15647 4243
15565 15847 15647 4242
15568 15847 15646 4242
15564 15839 15650 4244
15569 15844 15647 4243
15568 15845 15646 4242
15572 15840 15648 4242
15566 15845 15648 4242
15572 15842 15648 4242
15569 15843 15646 4242
15566 15844 15646 4243
15566 15842 15646 4242
15567 15840 15646 4242
15567 15844 15648 4242
15564 15841 15646 4242
15575 15844 15653 4242
15572 15839 15651 4243
15565 15841 15652 4242
15567 15841 15651 4242
15571 15842 15653 4242
15566 15838 15652 4242
15570 15841 15651 4242
15572 15840 15651 4243
15571 15839 15654 4242
15566 15840 15651 4242
15567 15839 15650 4242
15568 15835 15649 4242
15568 15839 15652 4242
15568 15839 15650 4243
15566 15838 15649 4243
15568 15838 15649 4242
15563 15840 15650 4243
15567 15840 15652 4243
15569 15838 15652 4243
15570 15843 15653 4242
15567 15838 15652 4242
15569 15839 15652 4242
15565 15840 15652 4242
15564 15841 15652 4243
15567 15841 15651 4242
15562 15838 15649 4242
15568 15836 15649 4242
15566 15841 15650 4242
15564 15840 15650 4243
15568 15838 15651 4242
15568 15836 15652 4243
15566 15840 15647 4242
15568 15838 15647 4242
15562 15838 15651 4242
15566 15841 15650 4241
15567 15839 15652 4242
15563 15842 15651 4242
15561 15841 15651 4242
