16493
16490
16492
16470
16502
16480
16504
16482
16502
16482
16497
16476
16458
16467
16452
16459
16441
16448
16435
16443
16430
16433
16416
16425
16409
16420
16406
16407
16393
16398
16385
16392
16379
16365
16369
16358
16362
16349
16355
16342
16349
16335
16339
16327
16333
16320
16324
16313
16316
16306
16309
16297
16305
16295
16285
16286
16276
16280
16270
16275
16265
16270
16260
16263
16255
16257
16246
16250
16242
16234
16227
16244
16237
16229
16223
16234
16226
16217
16236
16227
16217
16211
16220
16214
16204
16198
16212
16203
16197
16208
16200
16192
16185
16197
16189
16183
16174
16181
16175
16167
16182
16174
16168
16161
16173
16166
16158
16150
16162
16154
16149
16143
16152
16145
16140
16153
16144
16136
16130
16142
16136
16128
16124
16132
16122
16118
16132
16125
16118
16111
16121
16114
16109
16104
16116
16107
16102
16110
16101
16097
16092
16104
16095
16089
16083
16094
16089
16085
16079
16087
16080
16075
16085
16075
16071
16067
16076
16069
16066
16061
16071
16066
16061
16071
16063
16057
16052
16060
16056
16050
16047
16055
16047
16045
16054
16044
16039
16034
16045
16039
16035
16032
16038
16033
16028
16025
16038
16029
16023
16035
16031
16027
16021
16028
16025
16020
16016
16020
16015
16010
16019
16012
16009
16005
16015
16009
16005
16000
16008
16004
16000
16007
16001
15998
15993
16001
15997
15992
15986
15998
15992
15988
15985
15990
15987
15983
15991
15987
15984
15979
15986
15982
15976
15983
15979
15974
15970
15975
15970
15966
15980
15976
15973
15968
15973
15971
15966
15961
15969
15965
15962
15957
15964
15958
15954
15962
15956
15953
15950
15960
15954
15950
15947
15952
15949
15946
15954
15950
15948
15945
15949
15943
15942
15938
15945
15943
15939
15948
15943
15940
15938
15943
15940
15936
15933
15936
15930
15930
15926
15939
15936
15934
15937
15931
15927
15927
15933
15930
15926
15926
15929
15924
15924
15931
15926
15925
15921
15924
15921
15919
15919
15921
15920
15916
15925
15921
15918
15912
15921
15918
15918
15914
15913
15910
15906
15906
15913
15908
15908
15914
15908
15906
15903
15910
15907
15905
15901
15909
15905
15904
15906
15905
15903
15900
15907
15903
15900
15896
15901
15898
15897
15903
15897
15894
15892
15899
15896
15893
15890
15892
15892
15890
15886
15893
15892
15891
15891
15889
15886
15885
15889
15885
15884
15882
15887
15882
15880
15886
15886
15881
15878
15885
15881
15880
15876
15881
15879
15876
15883
15880
15877
15874
15880
15876
15872
15872
15875
15873
15872
15869
15875
15875
15871
15878
15875
15871
15868
15872
15870
15868
15866
15869
15867
15867
15871
15867
15865
15863
15869
15866
15865
15862
15867
15866
15861
15868
15863
15860
15862
15864
15860
15858
15856
15860
15860
15857
15854
15857
15856
15854
15859
15857
15856
15855
15857
15854
15852
15852
15856
15853
15850
15857
15854
15854
15849
15852
15847
15848
15846
15851
15851
15847
15853
15849
15849
15846
15848
15846
15844
15843
15849
15847
15846
15841
15847
15845
15843
15846
15844
15841
15838
15842
15841
15838
15839
15845
15842
15840
15842
15838
15835
15834
15839
15837
15837
15836
15839
15837
15835
15840
15836
15833
15832
15840
15836
15836
15835
15837
15833
15833
15832
15835
15835
15833
15837
15832
15830
15829
15829
15828
15836
15835
15833
15831
15832
15829
15840
15833
15833
15831
15830
15830
15827
15833
15830
15830
15830
15828
15825
15832
15829
15828
15827
15826
15824
15828
15828
15827
15826
15827
15825
15829
15829
15824
15824
15824
15820
15828
15826
15824
15824
15823
15821
15827
15825
15822
15821
15821
15821
15826
15821
15820
15820
15819
15819
15828
15826
15825
15824
15819
15822
15830
15828
15826
15825
15822
15822
15825
15823
15823
15820
15819
15817
15818
15824
15823
15821
15820
15819
15819
15820
15820
15819
15817
15817
15816
15824
15820
15820
15818
15816
15818
15821
15820
15819
15817
15819
15817
15820
15818
15817
15818
15816
15815
15818
15816
15817
15814
15814
15811
15817
15817
15815
15814
15814
15814
15818
15815
15813
15810
15811
15809
15817
15815
15813
15810
15813
15810
15817
15815
15813
15811
15809
15811
15809
15815
15812
15811
15812
15813
15809
15814
15814
15812
15812
15810
15810
15811
15810
15811
15807
15807
15807
15811
15812
15812
15808
15808
15808
15811
15810
15809
15808
15807
15809
15812
15810
15810
15806
15807
15810
15811
15807
15808
15808
15807
15806
15807
15805
15803
15804
15803
15800
15809
15807
15806
15804
15804
15803
15808
15806
15803
15803
15804
15802
15802
15803
15803
15801
15799
15801
15799
15801
15800
15799
15798
15799
15798
15803
15803
15803
15805
15801
15805
15801
15800
15798
15796
15796
15796
15800
15799
15799
15798
15797
15794
15801
15802
15800
15800
15800
15800
15798
15796
15798
15796
15796
15796
15801
15796
15798
15797
15797
15796
15798
15798
15794
15795
15793
15792
15802
15799
15796
15796
15794
15797
15796
15797
15797
15796
15797
15794
15793
15797
15797
15797
15795
15795
15794
15796
15799
15796
15795
15794
15794
15795
15794
15794
15794
15792
15793
15795
15792
15792
15792
15791
15789
15794
15793
15791
15793
15791
15791
15792
15789
15789
15788
15786
15787
15793
15792
15792
15791
15790
15789
15793
15794
15794
